qimei36,exp_id,pg_article_id,start_article_id,is_imgtext_detail_rcmd,chl_id
44959926afd5b0b89c5ca219100016715917,8406962,20220621A007UY00,20220620A0CG6T00,1,news_news_top
44959926afd5b0b89c5ca219100016715917,8406962,20220621A007UY00,20220620A0CG6T00,1,news_news_top
45fc9036e33ca31ed31f43d0100014715308,8406962,20220620A06TME00,20220619V03F5T00,1,news_news_top
45fc9036e33ca31ed31f43d0100014715308,8406962,20220620A06TME00,20220619V03F5T00,1,news_news_top
45fc9036e33ca31ed31f43d0100014715308,8406962,20220620A06TME00,20220619V03F5T00,1,news_news_top
45fc9036e33ca31ed31f43d0100014715308,8406962,20220620A06TME00,20220619V03F5T00,1,news_news_top
45fc9036e33ca31ed31f43d0100014715308,8406962,20220620A06TME00,20220619V03F5T00,1,news_news_top
45fc9036e33ca31ed31f43d0100014715308,8406962,20220620A06TME00,20220619V03F5T00,1,news_news_top
4b72429ac774bf97fc6b5e1b10001c515a09,8406962,20220616A05NQW00,20220621A03T3300,1,news_news_top
4b72429ac774bf97fc6b5e1b10001c515a09,8406962,20220616A05NQW00,20220621A03T3300,1,news_news_top
4b72429ac774bf97fc6b5e1b10001c515a09,8406962,20220616A05NQW00,20220621A03T3300,1,news_news_top
4b72429ac774bf97fc6b5e1b10001c515a09,8406962,20220616A05NQW00,20220621A03T3300,1,news_news_top
4b72429ac774bf97fc6b5e1b10001c515a09,8406962,20220616A05NQW00,20220621A03T3300,1,news_news_top
4b8b756346e1d9be2dd8071610001ce15206,8406962,20220621A05AXQ00,20220619V03F5T00,1,news_news_top
4b8b756346e1d9be2dd8071610001ce15206,8406962,20220621A05AXQ00,20220619V03F5T00,1,news_news_top
4b8b756346e1d9be2dd8071610001ce15206,8406962,20220621A05AXQ00,20220619V03F5T00,1,news_news_top
4cc6e24f632762ce3aec7efe00001421630a,8406962,20220621A02GF400,20220621A0369700,1,news_news_top
4cc6e24f632762ce3aec7efe00001421630a,8406962,20220621A02GF400,20220621A0369700,1,news_news_top
4cc6e24f632762ce3aec7efe00001421630a,8406962,20220621A02GF400,20220621A0369700,1,news_news_top
4cc6e24f632762ce3aec7efe00001421630a,8406962,20220621A02GF400,20220621A0369700,1,news_news_top
4cc6e24f632762ce3aec7efe00001421630a,8406962,20220621A02GF400,20220621A0369700,1,news_news_top
4e4a63c960168c189b58044000001301591e,8406962,20220620A06TME00,20220620A07WG000,1,news_news_top
4e4a63c960168c189b58044000001301591e,8406962,20220620A06TME00,20220620A07WG000,1,news_news_top
4e4a63c960168c189b58044000001301591e,8406962,20220620A06TME00,20220620A07WG000,1,news_news_top
4e4a63c960168c189b58044000001301591e,8406962,20220620A06TME00,20220620A07WG000,1,news_news_top
4e4a63c960168c189b58044000001301591e,8406962,20220620A06TME00,20220620A07WG000,1,news_news_top
4e4a63c960168c189b58044000001301591e,8406962,20220620A06TME00,20220620A07WG000,1,news_news_top
4f1a1a2471d1ddc94d40f66e00001b414908,8406962,20220620A0AKNV00,20220621A0158A00,1,news_news_top
4f1a1a2471d1ddc94d40f66e00001b414908,8406962,20220620A0CMY900,20220621A042IM00,1,news_news_top
4f1a1a2471d1ddc94d40f66e00001b414908,8406962,20220620A0BE5000,20220621A042IM00,1,news_news_top
4f1a1a2471d1ddc94d40f66e00001b414908,8406962,20220620A0AKNV00,20220621A0158A00,1,news_news_top
4f1a1a2471d1ddc94d40f66e00001b414908,8406962,20220620A0AKNV00,20220621A0158A00,1,news_news_top
4f1a1a2471d1ddc94d40f66e00001b414908,8406962,20220620A0BE5000,20220621A042IM00,1,news_news_top
4f1a1a2471d1ddc94d40f66e00001b414908,8406962,20220620A0AKNV00,20220621A0158A00,1,news_news_top
4f1a1a2471d1ddc94d40f66e00001b414908,8406962,20220620A05PWV00,20220621A0158A00,1,news_news_top
4f1a1a2471d1ddc94d40f66e00001b414908,8406962,20220620A0BE5000,20220621A042IM00,1,news_news_top
4f1a1a2471d1ddc94d40f66e00001b414908,8406962,20220620A0BE5000,20220621A042IM00,1,news_news_top
4f1a1a2471d1ddc94d40f66e00001b414908,8406962,20220620A05PWV00,20220621A0158A00,1,news_news_top
4f1a1a2471d1ddc94d40f66e00001b414908,8406962,20220620A0BE5000,20220621A042IM00,1,news_news_top
4f1a1a2471d1ddc94d40f66e00001b414908,8406962,20220620A0AKNV00,20220621A0158A00,1,news_news_top
4f1a1a2471d1ddc94d40f66e00001b414908,8406962,20220620A0CMY900,20220621A042IM00,1,news_news_top
4f1a1a2471d1ddc94d40f66e00001b414908,8406962,20220620A05PWV00,20220621A0158A00,1,news_news_top
4f1a1a2471d1ddc94d40f66e00001b414908,8406962,20220620A0AKNV00,20220621A0158A00,1,news_news_top
4f1a1a2471d1ddc94d40f66e00001b414908,8406962,20220620A0CMY900,20220621A042IM00,1,news_news_top
50beadc1939537289f0628a2100013814916,8406962,20220620A0CK0M00,20220620A04KDJ00,1,news_news_top
50beadc1939537289f0628a2100013814916,8406962,20220620A0CK0M00,20220620A04KDJ00,1,news_news_top
50beadc1939537289f0628a2100013814916,8406962,20220620A04KDD00,20220620A04KDJ00,1,news_news_top
50beadc1939537289f0628a2100013814916,8406962,20220620A0CK0M00,20220620A04KDJ00,1,news_news_top
50beadc1939537289f0628a2100013814916,8406962,20220620A0CK0M00,20220620A04KDJ00,1,news_news_top
50beadc1939537289f0628a2100013814916,8406962,20220620A0CK0M00,20220620A04KDJ00,1,news_news_top
50beadc1939537289f0628a2100013814916,8406962,20220620A0CK0M00,20220620A04KDJ00,1,news_news_top
53358e2397b9b06ef09a72c9100018a14b1b,8406962,20220618A09PM100,20220618V075JV00,1,news_news_top
53358e2397b9b06ef09a72c9100018a14b1b,8406962,20220618A09PM100,20220618V075JV00,1,news_news_top
53358e2397b9b06ef09a72c9100018a14b1b,8406962,20220618A09PM100,20220618V075JV00,1,news_news_top
53358e2397b9b06ef09a72c9100018a14b1b,8406962,20220618A09PM100,20220618V075JV00,1,news_news_top
53358e2397b9b06ef09a72c9100018a14b1b,8406962,20220618A09PM100,20220618V075JV00,1,news_news_top
5384f030e97319a07a4ac69710001b514a0c,8406962,20220620A094BM00,20220620V05WVG00,1,news_news_top
5384f030e97319a07a4ac69710001b514a0c,8406962,20220620A094BM00,20220620V05WVG00,1,news_news_top
5384f030e97319a07a4ac69710001b514a0c,8406962,20220620A05SH200,20220620V05WVG00,1,news_news_top
5384f030e97319a07a4ac69710001b514a0c,8406962,20220620A05SH200,20220620V05WVG00,1,news_news_top
5384f030e97319a07a4ac69710001b514a0c,8406962,20220620A094BM00,20220620V05WVG00,1,news_news_top
5384f030e97319a07a4ac69710001b514a0c,8406962,20220620A05SH200,20220620V05WVG00,1,news_news_top
5976b5d7e649c8423d28e301100013415815,8406962,20220621A05AXQ00,20220621A01AYA00,1,news_news_top
5976b5d7e649c8423d28e301100013415815,8406962,20220621A05AXQ00,20220621A01AYA00,1,news_news_top
5976b5d7e649c8423d28e301100013415815,8406962,20220621A05AXQ00,20220621A01AYA00,1,news_news_top
5ea97c59eb2ec7eddfe75b5c10001a815211,8406962,20220614A04JJK00,20220621A02Y0Q00,1,news_news_top
5ea97c59eb2ec7eddfe75b5c10001a815211,8406962,20220614A04JJK00,20220621A02Y0Q00,1,news_news_top
5ea97c59eb2ec7eddfe75b5c10001a815211,8406962,20220614A04JJK00,20220621A02Y0Q00,1,news_news_top
63213f5dd2f35149dc4911e010001d81490f,8406962,20220618A09H7P00,20220619V04I2M00,1,news_news_top
63213f5dd2f35149dc4911e010001d81490f,8406962,20220618A09H7P00,20220619V04I2M00,1,news_news_top
6449e3af4f422a8b5cd7d7fc100019f15517,8406962,20220620A067LM00,20220621A03T3300,1,news_news_top
6449e3af4f422a8b5cd7d7fc100019f15517,8406962,20220621A05AXQ00,20220621A03T3300,1,news_news_top
6449e3af4f422a8b5cd7d7fc100019f15517,8406962,20220620A067LM00,20220621A03T3300,1,news_news_top
6449e3af4f422a8b5cd7d7fc100019f15517,8406962,20220620A067LM00,20220621A03T3300,1,news_news_top
6449e3af4f422a8b5cd7d7fc100019f15517,8406962,20220620A08ATK00,20220621A03T3300,1,news_news_top
6449e3af4f422a8b5cd7d7fc100019f15517,8406962,20220620A08ATK00,20220621A03T3300,1,news_news_top
6449e3af4f422a8b5cd7d7fc100019f15517,8406962,20220620A067LM00,20220621A03T3300,1,news_news_top
6449e3af4f422a8b5cd7d7fc100019f15517,8406962,20220620A08ATK00,20220621A03T3300,1,news_news_top
6449e3af4f422a8b5cd7d7fc100019f15517,8406962,20220620A08ATK00,20220621A03T3300,1,news_news_top
6449e3af4f422a8b5cd7d7fc100019f15517,8406962,20220620A067LM00,20220621A03T3300,1,news_news_top
6449e3af4f422a8b5cd7d7fc100019f15517,8406962,20220620A08ATK00,20220621A03T3300,1,news_news_top
6449e3af4f422a8b5cd7d7fc100019f15517,8406962,20220620A067LM00,20220621A03T3300,1,news_news_top
6449e3af4f422a8b5cd7d7fc100019f15517,8406962,20220620A08ATK00,20220621A03T3300,1,news_news_top
662cf97a022b0b2bb40be6bd10001eb15918,8406962,20220621A05AXQ00,20220621A03G7P00,1,news_news_top
662cf97a022b0b2bb40be6bd10001eb15918,8406962,20220621A05AXQ00,20220621A03G7P00,1,news_news_top
662cf97a022b0b2bb40be6bd10001eb15918,8406962,20220621A05AXQ00,20220621A03G7P00,1,news_news_top
6644e0e37156838c3c52fe0510001a614911,8406962,20220619A07WF500,20220621A042IM00,1,news_news_top
67e34500ff6a1f442d04a26410001ac14911,8406962,20220621A0037B00,20220621A0AFRU00,1,news_news_top
67e34500ff6a1f442d04a26410001ac14911,8406962,20220618A09V9K00,20220621A0AFRU00,1,news_news_top
67e34500ff6a1f442d04a26410001ac14911,8406962,20220618A09V9K00,20220621A0AFRU00,1,news_news_top
67e34500ff6a1f442d04a26410001ac14911,8406962,20220618A09V9K00,20220621A0AFRU00,1,news_news_top
67e34500ff6a1f442d04a26410001ac14911,8406962,20220621A0037B00,20220621A0AFRU00,1,news_news_top
67e34500ff6a1f442d04a26410001ac14911,8406962,20220621A0037B00,20220621A0AFRU00,1,news_news_top
68ebf6e6aaad5b419aacb26f100016815804,8406962,20220620A05OPR00,20220619V03F5T00,1,news_news_top
68ebf6e6aaad5b419aacb26f100016815804,8406962,20220620A05OPR00,20220619V03F5T00,1,news_news_top
68ebf6e6aaad5b419aacb26f100016815804,8406962,20220621A05ZVF00,20220619V03F5T00,1,news_news_top
68ebf6e6aaad5b419aacb26f100016815804,8406962,20220621A05ZVF00,20220619V03F5T00,1,news_news_top
68ebf6e6aaad5b419aacb26f100016815804,8406962,20220621A05ZVF00,20220619V03F5T00,1,news_news_top
68ebf6e6aaad5b419aacb26f100016815804,8406962,20220620A05OPR00,20220619V03F5T00,1,news_news_top
68ebf6e6aaad5b419aacb26f100016815804,8406962,20220620A05OPR00,20220619V03F5T00,1,news_news_top
68ebf6e6aaad5b419aacb26f100016815804,8406962,20220620A05OPR00,20220619V03F5T00,1,news_news_top
68ebf6e6aaad5b419aacb26f100016815804,8406962,20220621A05Z5C00,20220619V03F5T00,1,news_news_top
68ebf6e6aaad5b419aacb26f100016815804,8406962,20220621A05Z5C00,20220619V03F5T00,1,news_news_top
68ebf6e6aaad5b419aacb26f100016815804,8406962,20220620A05OPR00,20220619V03F5T00,1,news_news_top
695e99fbbc30ad0518995c87100016614709,8406962,20220621A009X100,20220616V02G7100,1,news_news_top
695e99fbbc30ad0518995c87100016614709,8406962,20220621A009X100,20220616V02G7100,1,news_news_top
695e99fbbc30ad0518995c87100016614709,8406962,20220621A009X100,20220616V02G7100,1,news_news_top
695e99fbbc30ad0518995c87100016614709,8406962,20220621A009X100,20220616V02G7100,1,news_news_top
695e99fbbc30ad0518995c87100016614709,8406962,20220621A009X100,20220616V02G7100,1,news_news_top
695e99fbbc30ad0518995c87100016614709,8406962,20220621A009X100,20220616V02G7100,1,news_news_top
6ae2a4825f9a7efa9092b7c210001631531d,8406962,20220620A04Y1U00,20220618V07BL000,1,news_news_top
6ae2a4825f9a7efa9092b7c210001631531d,8406962,20220620A04Y1U00,20220618V07BL000,1,news_news_top
6ae2a4825f9a7efa9092b7c210001631531d,8406962,20220618A092AB00,20220618V07BL000,1,news_news_top
6ae2a4825f9a7efa9092b7c210001631531d,8406962,20220620A04Y1U00,20220618V07BL000,1,news_news_top
6ae2a4825f9a7efa9092b7c210001631531d,8406962,20220618A092AB00,20220618V07BL000,1,news_news_top
6ae2a4825f9a7efa9092b7c210001631531d,8406962,20220620A04Y1U00,20220618V07BL000,1,news_news_top
6e7ad46b0b82bec9a47e612b10001f016117,8406962,20220621A08J6100,20220621V05H7400,1,news_news_top
6e7ad46b0b82bec9a47e612b10001f016117,8406962,20220621A08J6100,20220621V05H7400,1,news_news_top
6ffa6022edee32ade4960b2010001ca14706,8406962,20220621A04AC200,20220618V04CA600,1,news_news_top
6ffa6022edee32ade4960b2010001ca14706,8406962,20220621A04AC200,20220618V04CA600,1,news_news_top
6ffa6022edee32ade4960b2010001ca14706,8406962,20220621A04AC200,20220618V04CA600,1,news_news_top
6ffa6022edee32ade4960b2010001ca14706,8406962,20220621A04AC200,20220618V04CA600,1,news_news_top
6ffa6022edee32ade4960b2010001ca14706,8406962,20220621A04AC200,20220618V04CA600,1,news_news_top
6ffa6022edee32ade4960b2010001ca14706,8406962,20220621A04AC200,20220618V04CA600,1,news_news_top
75ac8b4122cc06caa6e6d25110001a81580a,8406962,20220620A0C3IB00,20220621A0621900,1,news_news_top
75ac8b4122cc06caa6e6d25110001a81580a,8406962,20220620A0C3IB00,20220621A0621900,1,news_news_top
75ac8b4122cc06caa6e6d25110001a81580a,8406962,20220620A0C3IB00,20220621A0621900,1,news_news_top
75ac8b4122cc06caa6e6d25110001a81580a,8406962,20220620A0C3IB00,20220621A0621900,1,news_news_top
75ac8b4122cc06caa6e6d25110001a81580a,8406962,20220620A0C3IB00,20220621A0621900,1,news_news_top
75ac8b4122cc06caa6e6d25110001a81580a,8406962,20220620A0C3IB00,20220621A0621900,1,news_news_top
7d7f49a0c20e3102877606ba00001101591d,8406962,20220621A05H9B00,20220620A06ZAV00,1,news_news_top
7d7f49a0c20e3102877606ba00001101591d,8406962,20220621A05H9B00,20220620A06ZAV00,1,news_news_top
7d7f49a0c20e3102877606ba00001101591d,8406962,20220621A05H9B00,20220620A06ZAV00,1,news_news_top
8141f368086903a4ff9cdcc0000011e15c08,8406962,20220618A09R9200,20220620A04BJK00,1,news_news_top
8141f368086903a4ff9cdcc0000011e15c08,8406962,20220618A09R9200,20220620A04BJK00,1,news_news_top
8141f368086903a4ff9cdcc0000011e15c08,8406962,20220618A09R9200,20220620A04BJK00,1,news_news_top
8141f368086903a4ff9cdcc0000011e15c08,8406962,20220618A09R9200,20220620A04BJK00,1,news_news_top
8141f368086903a4ff9cdcc0000011e15c08,8406962,20220618A09R9200,20220620A04BJK00,1,news_news_top
8492ab6e6dc01a5c1727eda610001311491b,8406962,20220621A05AXQ00,20220618V02KYM00,1,news_news_top
8492ab6e6dc01a5c1727eda610001311491b,8406962,20220621A05AXQ00,20220618V02KYM00,1,news_news_top
8492ab6e6dc01a5c1727eda610001311491b,8406962,20220621A05AXQ00,20220618V02KYM00,1,news_news_top
85ac790c2c7184d4887029d710001201491e,8406962,20220621A042IM00,20220618V06B3D00,1,news_news_top
85ac790c2c7184d4887029d710001201491e,8406962,20220621A05AXQ00,20220618V06B3D00,1,news_news_top
85ac790c2c7184d4887029d710001201491e,8406962,20220621A042IM00,20220618V06B3D00,1,news_news_top
85ac790c2c7184d4887029d710001201491e,8406962,20220621A04MV500,20220618V06B3D00,1,news_news_top
85ac790c2c7184d4887029d710001201491e,8406962,20220621A05AXQ00,20220618V06B3D00,1,news_news_top
85ac790c2c7184d4887029d710001201491e,8406962,20220621A042IM00,20220618V06B3D00,1,news_news_top
85ac790c2c7184d4887029d710001201491e,8406962,20220621A05AXQ00,20220618V06B3D00,1,news_news_top
85ac790c2c7184d4887029d710001201491e,8406962,20220621A04MV500,20220618V06B3D00,1,news_news_top
8a78638bd9998d2863557d0e10001f614911,8406962,20220618A09PM100,20220619V03F5T00,1,news_news_top
8a78638bd9998d2863557d0e10001f614911,8406962,20220618A09PM100,20220619V03F5T00,1,news_news_top
8a78638bd9998d2863557d0e10001f614911,8406962,20220618A09PM100,20220619V03F5T00,1,news_news_top
8a78638bd9998d2863557d0e10001f614911,8406962,20220618A09PM100,20220619V03F5T00,1,news_news_top
8a78638bd9998d2863557d0e10001f614911,8406962,20220618A09PM100,20220619V03F5T00,1,news_news_top
93129cfd1c60004edeef124800001e915303,8406962,20220619A0935W00,20220621V02VQI00,1,news_news_top
93129cfd1c60004edeef124800001e915303,8406962,20220619A0753900,20220621V02VQI00,1,news_news_top
93129cfd1c60004edeef124800001e915303,8406962,20220620A0CCOW00,20220621V02VQI00,1,news_news_top
93129cfd1c60004edeef124800001e915303,8406962,20220620A0CCOW00,20220621V02VQI00,1,news_news_top
93129cfd1c60004edeef124800001e915303,8406962,20220621A03X2Z00,20220621V02VQI00,1,news_news_top
93129cfd1c60004edeef124800001e915303,8406962,20220620A0CCOW00,20220621V02VQI00,1,news_news_top
93129cfd1c60004edeef124800001e915303,8406962,20220620A099L200,20220621V02VQI00,1,news_news_top
93129cfd1c60004edeef124800001e915303,8406962,20220619A0935W00,20220621V02VQI00,1,news_news_top
93129cfd1c60004edeef124800001e915303,8406962,20220620A099L200,20220621V02VQI00,1,news_news_top
93129cfd1c60004edeef124800001e915303,8406962,20220619A0753900,20220621V02VQI00,1,news_news_top
93129cfd1c60004edeef124800001e915303,8406962,20220619A0935W00,20220621V02VQI00,1,news_news_top
93129cfd1c60004edeef124800001e915303,8406962,20220620A0CCOW00,20220621V02VQI00,1,news_news_top
93129cfd1c60004edeef124800001e915303,8406962,20220620A099L200,20220621V02VQI00,1,news_news_top
93129cfd1c60004edeef124800001e915303,8406962,20220619A0753900,20220621V02VQI00,1,news_news_top
93129cfd1c60004edeef124800001e915303,8406962,20220620A099L200,20220621V02VQI00,1,news_news_top
93129cfd1c60004edeef124800001e915303,8406962,20220620A0CCOW00,20220621V02VQI00,1,news_news_top
93129cfd1c60004edeef124800001e915303,8406962,20220621A03X2Z00,20220621V02VQI00,1,news_news_top
93129cfd1c60004edeef124800001e915303,8406962,20220619A0753900,20220621V02VQI00,1,news_news_top
93129cfd1c60004edeef124800001e915303,8406962,20220620A099L200,20220621V02VQI00,1,news_news_top
93129cfd1c60004edeef124800001e915303,8406962,20220620A099L200,20220621V02VQI00,1,news_news_top
93129cfd1c60004edeef124800001e915303,8406962,20220620A0CCOW00,20220621V02VQI00,1,news_news_top
93129cfd1c60004edeef124800001e915303,8406962,20220621A03X2Z00,20220621V02VQI00,1,news_news_top
93129cfd1c60004edeef124800001e915303,8406962,20220619A0935W00,20220621V02VQI00,1,news_news_top
93129cfd1c60004edeef124800001e915303,8406962,20220619A0935W00,20220621V02VQI00,1,news_news_top
93129cfd1c60004edeef124800001e915303,8406962,20220621A03X2Z00,20220621V02VQI00,1,news_news_top
93129cfd1c60004edeef124800001e915303,8406962,20220619A0753900,20220621V02VQI00,1,news_news_top
93129cfd1c60004edeef124800001e915303,8406962,20220621A03X2Z00,20220621V02VQI00,1,news_news_top
93129cfd1c60004edeef124800001e915303,8406962,20220619A0753900,20220621V02VQI00,1,news_news_top
93129cfd1c60004edeef124800001e915303,8406962,20220619A0935W00,20220621V02VQI00,1,news_news_top
93129cfd1c60004edeef124800001e915303,8406962,20220621A03X2Z00,20220621V02VQI00,1,news_news_top
